left_char,right_char,strength_left,strength_right,value_left,scenario,value_left_rep1,value_left_rep2,sex,age,height,have_child,id_participant,strength_diff,age_left,age_right,age_diff
2,4,9,8,5,3,-1,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,1,1,1,0
2,6,9,7,7,1,-1,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,2,1,3,-2
1,3,1,9,4,1,-1,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,-8,0,1,-1
7,1,10,1,9,1,-1,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,9,10,0,10
7,1,10,1,9,1,9,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,9,10,0,10
1,5,1,8,2,3,4,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,-7,0,1,-1
2,4,9,8,5,3,5,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,1,1,1,0
1,3,1,9,4,1,4,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,-8,0,1,-1
2,6,9,7,7,2,7,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,2,1,3,-2
2,1,9,1,8,2,9,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,8,1,0,1
2,6,9,7,7,1,7,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,2,1,3,-2
2,7,9,10,10,3,10,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,-1,1,10,-9
6,3,7,9,2,2,4,-1,0,13,163,0,e1b54913810142fb6cee063bac256c50,-2,3,1,2
7,1,10,1,8,1,9,9,0,13,163,0,e1b54913810142fb6cee063bac256c50,9,10,0,10
1,3,1,9,4,1,4,4,0,13,163,0,e1b54913810142fb6cee063bac256c50,-8,0,1,-1
2,7,9,10,10,3,10,10,0,13,163,0,e1b54913810142fb6cee063bac256c50,-1,1,10,-9
1,5,1,8,2,3,4,2,0,13,163,0,e1b54913810142fb6cee063bac256c50,-7,0,1,-1
2,6,9,7,7,1,7,7,0,13,163,0,e1b54913810142fb6cee063bac256c50,2,1,3,-2
2,4,9,8,5,3,5,5,0,13,163,0,e1b54913810142fb6cee063bac256c50,1,1,1,0
2,1,9,1,8,2,9,8,0,13,163,0,e1b54913810142fb6cee063bac256c50,8,1,0,1
2,6,9,7,7,2,7,7,0,13,163,0,e1b54913810142fb6cee063bac256c50,2,1,3,-2
6,3,7,9,3,2,4,2,0,13,163,0,e1b54913810142fb6cee063bac256c50,-2,3,1,2
4,5,3,4,5,3,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,-1,1,1,0
4,6,3,2,5,3,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,3,-2
3,5,5,4,7,2,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,1,0
1,6,1,2,7,1,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,-1,0,3,-3
7,3,10,5,10,2,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,5,10,1,9
7,5,10,4,0,3,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,6,10,1,9
4,3,3,5,5,1,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,-2,1,1,0
2,5,4,4,5,1,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,0,1,1,0
4,6,3,2,7,2,-1,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,3,-2
7,3,10,5,10,2,10,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,5,10,1,9
2,5,4,4,5,1,5,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,0,1,1,0
4,5,3,4,5,3,5,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,-1,1,1,0
7,5,10,4,0,3,0,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,6,10,1,9
3,5,5,4,7,2,7,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,1,0
4,3,3,5,5,1,5,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,-2,1,1,0
4,6,3,2,5,3,5,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,3,-2
1,6,1,2,7,1,7,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,-1,0,3,-3
4,6,3,2,7,2,7,-1,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,3,-2
4,6,3,2,7,2,7,7,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,3,-2
2,5,4,4,5,1,5,5,1,49,186,1,0af07de07832451751a2a622af8b7114,0,1,1,0
1,6,1,2,6,1,7,7,1,49,186,1,0af07de07832451751a2a622af8b7114,-1,0,3,-3
4,5,3,4,5,3,5,5,1,49,186,1,0af07de07832451751a2a622af8b7114,-1,1,1,0
4,3,3,5,5,1,5,5,1,49,186,1,0af07de07832451751a2a622af8b7114,-2,1,1,0
4,6,3,2,5,3,5,5,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,3,-2
3,5,5,4,6,2,7,7,1,49,186,1,0af07de07832451751a2a622af8b7114,1,1,1,0
7,3,10,5,10,2,10,10,1,49,186,1,0af07de07832451751a2a622af8b7114,5,10,1,9
7,5,10,4,0,3,0,0,1,49,186,1,0af07de07832451751a2a622af8b7114,6,10,1,9
7,3,10,5,5,3,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,5,10,1,9
2,6,4,3,6,3,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,1,1,3,-2
4,3,4,5,5,1,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-1,1,1,0
1,6,1,3,3,1,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-2,0,3,-3
7,1,10,1,10,1,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,9,10,0,10
2,7,4,10,2,2,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-6,1,10,-9
7,6,10,3,10,2,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,7,10,3,7
1,3,1,5,5,2,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-4,0,1,-1
2,5,4,5,5,3,-1,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-1,1,1,0
1,6,1,3,3,1,3,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-2,0,3,-3
4,3,4,5,5,1,5,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-1,1,1,0
7,6,10,3,5,2,10,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,7,10,3,7
2,7,4,10,3,2,2,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-6,1,10,-9
7,3,10,5,5,3,5,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,5,10,1,9
7,1,10,1,8,1,10,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,9,10,0,10
1,3,1,5,3,2,5,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-4,0,1,-1
2,6,4,3,7,3,6,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,1,1,3,-2
2,5,4,5,5,3,5,-1,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-1,1,1,0
2,6,4,3,7,3,6,7,0,21,162,0,bcff95634eecd842af9cdb06036fc625,1,1,3,-2
2,7,4,10,3,2,2,3,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-6,1,10,-9
1,3,1,5,2,2,5,3,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-4,0,1,-1
2,5,4,5,5,3,5,5,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-1,1,1,0
4,3,4,5,5,1,5,5,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-1,1,1,0
1,6,1,3,3,1,3,3,0,21,162,0,bcff95634eecd842af9cdb06036fc625,-2,0,3,-3
7,6,10,3,7,2,10,5,0,21,162,0,bcff95634eecd842af9cdb06036fc625,7,10,3,7
7,1,10,1,8,1,10,8,0,21,162,0,bcff95634eecd842af9cdb06036fc625,9,10,0,10
7,3,10,5,2,3,5,5,0,21,162,0,bcff95634eecd842af9cdb06036fc625,5,10,1,9
2,6,6,4,9,1,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,2,1,3,-2
7,3,10,7,3,3,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,3,10,1,9
1,5,1,5,5,1,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,-4,0,1,-1
7,6,10,4,3,3,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,6,10,3,7
2,4,6,7,4,2,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,-1,1,1,0
7,6,10,4,10,1,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,6,10,3,7
1,6,1,4,7,2,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,-3,0,3,-3
2,7,6,10,3,2,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,-4,1,10,-9
4,6,7,4,6,3,-1,-1,0,48,172,1,deed98e893042a25772300a60817757c,3,1,3,-2
2,6,6,4,9,1,9,-1,0,48,172,1,deed98e893042a25772300a60817757c,2,1,3,-2
2,7,6,10,3,2,3,-1,0,48,172,1,deed98e893042a25772300a60817757c,-4,1,10,-9
7,3,10,7,4,3,3,-1,0,48,172,1,deed98e893042a25772300a60817757c,3,10,1,9
2,4,6,7,4,2,4,-1,0,48,172,1,deed98e893042a25772300a60817757c,-1,1,1,0
1,6,1,4,7,2,7,-1,0,48,172,1,deed98e893042a25772300a60817757c,-3,0,3,-3
7,6,10,4,3,3,3,-1,0,48,172,1,deed98e893042a25772300a60817757c,6,10,3,7
1,5,1,5,3,1,5,-1,0,48,172,1,deed98e893042a25772300a60817757c,-4,0,1,-1
7,6,10,4,8,1,10,-1,0,48,172,1,deed98e893042a25772300a60817757c,6,10,3,7
4,6,7,4,6,3,6,-1,0,48,172,1,deed98e893042a25772300a60817757c,3,1,3,-2
1,5,1,5,4,1,5,3,0,48,172,1,deed98e893042a25772300a60817757c,-4,0,1,-1
2,4,6,7,4,2,4,4,0,48,172,1,deed98e893042a25772300a60817757c,-1,1,1,0
4,6,7,4,6,3,6,6,0,48,172,1,deed98e893042a25772300a60817757c,3,1,3,-2
1,6,1,4,7,2,7,7,0,48,172,1,deed98e893042a25772300a60817757c,-3,0,3,-3
7,6,10,4,3,3,3,3,0,48,172,1,deed98e893042a25772300a60817757c,6,10,3,7
2,7,6,10,3,2,3,3,0,48,172,1,deed98e893042a25772300a60817757c,-4,1,10,-9
7,6,10,4,7,1,10,8,0,48,172,1,deed98e893042a25772300a60817757c,6,10,3,7
7,3,10,7,3,3,3,4,0,48,172,1,deed98e893042a25772300a60817757c,3,10,1,9
2,6,6,4,8,1,9,9,0,48,172,1,deed98e893042a25772300a60817757c,2,1,3,-2
1,3,1,15,5,3,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-14,0,1,-1
7,1,10,1,9,2,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,9,10,0,10
6,3,5,15,1,1,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-10,3,1,2
2,7,9,10,2,1,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-1,1,10,-9
1,3,1,15,2,1,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-14,0,1,-1
2,4,9,7,5,2,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,2,1,1,0
7,5,10,11,0,3,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-1,10,1,9
6,3,5,15,1,2,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-10,3,1,2
7,6,10,5,0,3,-1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,5,10,3,7
7,5,10,11,0,3,0,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-1,10,1,9
7,1,10,1,9,2,9,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,9,10,0,10
6,3,5,15,2,1,1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-10,3,1,2
6,3,5,15,1,2,1,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-10,3,1,2
1,3,1,15,2,1,2,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-14,0,1,-1
7,6,10,5,0,3,0,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,5,10,3,7
1,3,1,15,5,3,5,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-14,0,1,-1
2,4,9,7,5,2,5,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,2,1,1,0
2,7,9,10,2,1,2,-1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-1,1,10,-9
7,6,10,5,0,3,0,0,1,24,186,0,521db141dcec415b491a4d040cafe58d,5,10,3,7
6,3,5,15,2,1,1,2,1,24,186,0,521db141dcec415b491a4d040cafe58d,-10,3,1,2
1,3,1,15,2,1,2,2,1,24,186,0,521db141dcec415b491a4d040cafe58d,-14,0,1,-1
2,7,9,10,2,1,2,2,1,24,186,0,521db141dcec415b491a4d040cafe58d,-1,1,10,-9
2,4,9,7,5,2,5,5,1,24,186,0,521db141dcec415b491a4d040cafe58d,2,1,1,0
1,3,1,15,5,3,5,5,1,24,186,0,521db141dcec415b491a4d040cafe58d,-14,0,1,-1
7,5,10,11,0,3,0,0,1,24,186,0,521db141dcec415b491a4d040cafe58d,-1,10,1,9
6,3,5,15,3,2,1,1,1,24,186,0,521db141dcec415b491a4d040cafe58d,-10,3,1,2
7,1,10,1,9,2,9,9,1,24,186,0,521db141dcec415b491a4d040cafe58d,9,10,0,10
2,3,7,9,4,1,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-2,1,1,0
7,3,10,9,0,3,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,1,10,1,9
4,1,6,1,7,1,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,0,1
4,6,6,1,8,1,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,3,-2
6,5,1,8,2,2,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-7,3,1,2
1,6,1,1,5,3,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,0,0,3,-3
4,5,6,8,4,2,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-2,1,1,0
4,6,6,1,7,2,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,3,-2
1,5,1,8,5,3,-1,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-7,0,1,-1
2,3,7,9,5,1,4,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-2,1,1,0
4,6,6,1,6,2,7,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,3,-2
4,6,6,1,7,1,8,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,3,-2
6,5,1,8,2,2,2,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-7,3,1,2
1,6,1,1,5,3,5,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,0,0,3,-3
4,5,6,8,4,2,4,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-2,1,1,0
1,5,1,8,5,3,5,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-7,0,1,-1
4,1,6,1,9,1,7,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,0,1
7,3,10,9,0,3,0,-1,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,1,10,1,9
4,1,6,1,9,1,7,9,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,0,1
2,3,7,9,5,1,4,5,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-2,1,1,0
7,3,10,9,0,3,0,0,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,1,10,1,9
1,5,1,8,5,3,5,5,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-7,0,1,-1
4,6,6,1,7,1,8,7,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,3,-2
6,5,1,8,2,2,2,2,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-7,3,1,2
4,5,6,8,5,2,4,4,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,-2,1,1,0
1,6,1,1,5,3,5,5,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,0,0,3,-3
4,6,6,1,8,2,7,6,0,28,176,1,567b372f4a65b48910ec8f2b4482e827,5,1,3,-2
1,3,1,8,2,3,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-7,0,1,-1
2,1,6,1,8,1,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,5,1,0,1
6,3,3,8,1,2,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-5,3,1,2
2,7,6,10,4,2,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-4,1,10,-9
2,7,6,10,8,1,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-4,1,10,-9
3,5,8,7,5,1,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,1,1,1,0
2,3,6,8,5,3,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-2,1,1,0
7,1,10,1,8,2,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,9,10,0,10
2,4,6,5,5,3,-1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,1,1,1,0
2,4,6,5,5,3,5,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,1,1,1,0
2,7,6,10,3,1,8,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-4,1,10,-9
6,3,3,8,1,2,1,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-5,3,1,2
2,3,6,8,5,3,5,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-2,1,1,0
7,1,10,1,9,2,8,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,9,10,0,10
3,5,8,7,5,1,5,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,1,1,1,0
2,7,6,10,6,2,4,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-4,1,10,-9
2,1,6,1,2,1,8,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,5,1,0,1
1,3,1,8,2,3,2,-1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-7,0,1,-1
2,7,6,10,4,2,4,6,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-4,1,10,-9
2,3,6,8,5,3,5,5,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-2,1,1,0
7,1,10,1,9,2,8,9,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,9,10,0,10
1,3,1,8,2,3,2,2,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-7,0,1,-1
2,4,6,5,5,3,5,5,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,1,1,1,0
2,1,6,1,7,1,8,2,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,5,1,0,1
3,5,8,7,6,1,5,5,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,1,1,1,0
6,3,3,8,1,2,1,1,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-5,3,1,2
2,7,6,10,6,1,8,3,0,26,164,1,c82f4094dfd28ee77f78541b2ba7d0c0,-4,1,10,-9
2,5,4,14,8,1,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,1,1,0
4,1,8,1,5,3,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,7,1,0,1
1,3,1,11,5,1,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,0,1,-1
6,3,4,11,3,2,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,3,1,2
2,5,4,14,7,3,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,1,1,0
4,6,8,4,5,3,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,4,1,3,-2
2,3,4,11,1,2,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,1,1,0
2,7,4,10,5,1,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-6,1,10,-9
2,3,4,11,3,2,-1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,1,1,0
1,3,1,11,5,1,5,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,0,1,-1
2,5,4,14,5,1,8,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,1,1,0
2,5,4,14,7,3,7,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,1,1,0
2,3,4,11,3,2,3,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,1,1,0
2,3,4,11,5,2,1,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,1,1,0
4,1,8,1,5,3,5,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,7,1,0,1
4,6,8,4,5,3,5,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,4,1,3,-2
6,3,4,11,3,2,3,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,3,1,2
2,7,4,10,5,1,5,-1,0,27,175,0,411868e056db8b9f36054bd839d29533,-6,1,10,-9
2,5,4,14,5,1,8,5,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,1,1,0
4,1,8,1,5,3,5,5,0,27,175,0,411868e056db8b9f36054bd839d29533,7,1,0,1
1,3,1,11,5,1,5,5,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,0,1,-1
6,3,4,11,5,2,3,3,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,3,1,2
2,5,4,14,5,3,7,7,0,27,175,0,411868e056db8b9f36054bd839d29533,-10,1,1,0
2,7,4,10,5,1,5,5,0,27,175,0,411868e056db8b9f36054bd839d29533,-6,1,10,-9
2,3,4,11,2,2,1,5,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,1,1,0
2,3,4,11,3,2,3,3,0,27,175,0,411868e056db8b9f36054bd839d29533,-7,1,1,0
4,6,8,4,5,3,5,5,0,27,175,0,411868e056db8b9f36054bd839d29533,4,1,3,-2
7,3,10,8,5,3,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,2,10,1,9
1,3,1,8,0,2,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-7,0,1,-1
4,3,4,8,5,3,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-4,1,1,0
4,7,4,10,10,3,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-6,1,10,-9
4,1,4,1,9,1,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,3,1,0,1
3,5,8,7,6,2,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,1,1,1,0
6,3,3,8,2,2,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-5,3,1,2
6,3,3,8,2,1,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-5,3,1,2
2,3,5,8,3,1,-1,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-3,1,1,0
1,3,1,8,0,2,0,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-7,0,1,-1
3,5,8,7,6,2,6,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,1,1,1,0
6,3,3,8,2,1,2,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-5,3,1,2
7,3,10,8,5,3,5,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,2,10,1,9
6,3,3,8,1,2,2,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-5,3,1,2
2,3,5,8,3,1,3,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-3,1,1,0
4,7,4,10,10,3,10,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-6,1,10,-9
4,1,4,1,8,1,9,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,3,1,0,1
4,3,4,8,5,3,5,-1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-4,1,1,0
6,3,3,8,2,1,2,2,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-5,3,1,2
1,3,1,8,0,2,0,0,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-7,0,1,-1
4,1,4,1,9,1,9,8,0,26,165,0,d00d295a4103ea0be6024e174efd6465,3,1,0,1
2,3,5,8,3,1,3,3,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-3,1,1,0
6,3,3,8,1,2,2,1,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-5,3,1,2
3,5,8,7,6,2,6,6,0,26,165,0,d00d295a4103ea0be6024e174efd6465,1,1,1,0
7,3,10,8,5,3,5,5,0,26,165,0,d00d295a4103ea0be6024e174efd6465,2,10,1,9
4,3,4,8,5,3,5,5,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-4,1,1,0
4,7,4,10,10,3,10,10,0,26,165,0,d00d295a4103ea0be6024e174efd6465,-6,1,10,-9
7,5,10,4,5,3,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,6,10,1,9
6,3,1,5,5,1,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-4,3,1,2
2,7,3,10,5,3,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-7,1,10,-9
6,5,1,4,1,2,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-3,3,1,2
2,6,3,1,3,3,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,2,1,3,-2
1,5,1,4,2,2,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-3,0,1,-1
2,4,3,2,7,2,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,1,1,1,0
2,3,3,5,5,1,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-2,1,1,0
1,6,1,1,5,1,-1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,0,0,3,-3
1,6,1,1,5,1,5,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,0,0,3,-3
2,7,3,10,8,3,5,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-7,1,10,-9
2,4,3,2,7,2,7,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,1,1,1,0
6,5,1,4,3,2,1,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-3,3,1,2
2,6,3,1,7,3,3,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,2,1,3,-2
6,3,1,5,7,1,5,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-4,3,1,2
2,3,3,5,4,1,5,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-2,1,1,0
7,5,10,4,3,3,5,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,6,10,1,9
1,5,1,4,3,2,2,-1,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-3,0,1,-1
2,7,3,10,8,3,5,8,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-7,1,10,-9
6,3,1,5,5,1,5,7,0,21,163,0,be471b6ab07cc03a9d6cad2529c0931e,-4,3,1,2
