left_char;right_char;strength_left;strength_right;value_left;scenario;value_left_rep1;value_left_rep2;sex;age;height;have_child;id_participant
1;5;1;6;1;6;1;1;0;52;168;1;22d27f6173cf259249d7d5e672e5664f
1;5;1;6;5;9;5;5;0;52;168;1;22d27f6173cf259249d7d5e672e5664f
4;1;4;1;9;4;9;9;0;52;168;1;22d27f6173cf259249d7d5e672e5664f
4;1;4;1;8;1;8;8;0;52;168;1;22d27f6173cf259249d7d5e672e5664f
4;7;5;10;10;7;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
7;5;10;6;10;3;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
3;5;9;6;7;5;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
4;6;5;5;5;9;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
3;5;9;6;5;8;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
1;6;1;5;5;4;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
2;6;7;5;8;6;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
6;5;5;6;3;2;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
7;1;10;1;10;1;-1;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
7;1;10;1;10;1;10;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
2;6;7;5;7;6;8;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
4;7;5;10;5;7;10;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
1;6;1;5;7;4;5;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
3;5;9;6;5;8;5;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
6;5;5;6;3;2;3;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
7;5;10;6;10;3;10;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
3;5;9;6;6;5;7;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
4;6;5;5;5;9;5;-1;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
6;5;5;6;3;2;3;3;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
1;6;1;5;7;4;5;7;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
4;6;5;5;5;9;5;5;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
3;5;9;6;5;8;5;5;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
2;6;7;5;6;6;8;7;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
3;5;9;6;7;5;7;6;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
4;7;5;10;5;7;10;5;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
7;1;10;1;10;1;10;10;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
7;5;10;6;10;3;10;10;1;25;173;0;78d6507b8d463f0fa749bae10e4f47a9
7;6;10;4;7;6;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;6;5;4;8;2;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
7;6;10;4;0;9;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
6;3;4;8;3;4;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;3;5;8;5;7;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;1;5;1;8;1;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
4;5;5;8;3;5;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;3;5;8;5;3;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
4;6;5;4;5;8;-1;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;3;5;8;5;3;5;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
4;5;5;8;4;5;3;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;3;5;8;5;7;5;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
6;3;4;8;3;4;3;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
7;6;10;4;8;6;7;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
4;6;5;4;5;8;5;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;1;5;1;8;1;8;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
7;6;10;4;5;9;0;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;6;5;4;7;2;8;-1;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
7;6;10;4;5;9;0;5;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;3;5;8;5;3;5;5;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
7;6;10;4;8;6;7;8;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;3;5;8;5;7;5;5;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
4;6;5;4;5;8;5;5;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;6;5;4;8;2;8;7;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
4;5;5;8;4;5;3;4;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
6;3;4;8;3;4;3;3;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
2;1;5;1;8;1;8;8;0;24;155;0;c08d002f9771c6bb349c5afdcd7271a4
1;3;1;8;4;1;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
1;3;1;8;3;8;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;5;7;8;4;4;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;3;7;8;4;5;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;1;7;1;7;3;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;5;7;8;5;7;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
7;6;10;5;0;9;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
4;5;6;8;3;6;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
4;5;6;8;5;2;-1;-1;0;33;153;0;823e0915787d9841aacefd259490e636
4;5;6;8;5;2;5;-1;0;33;153;0;823e0915787d9841aacefd259490e636
7;6;10;5;0;9;0;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;1;7;1;7;3;7;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;5;7;8;4;4;4;-1;0;33;153;0;823e0915787d9841aacefd259490e636
4;5;6;8;3;6;3;-1;0;33;153;0;823e0915787d9841aacefd259490e636
1;3;1;8;3;8;3;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;3;7;8;4;5;4;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;5;7;8;5;7;5;-1;0;33;153;0;823e0915787d9841aacefd259490e636
1;3;1;8;4;1;4;-1;0;33;153;0;823e0915787d9841aacefd259490e636
2;1;7;1;7;3;7;7;0;33;153;0;823e0915787d9841aacefd259490e636
2;5;7;8;4;4;4;4;0;33;153;0;823e0915787d9841aacefd259490e636
1;3;1;8;4;1;4;4;0;33;153;0;823e0915787d9841aacefd259490e636
7;6;10;5;0;9;0;0;0;33;153;0;823e0915787d9841aacefd259490e636
4;5;6;8;5;2;5;5;0;33;153;0;823e0915787d9841aacefd259490e636
4;5;6;8;3;6;3;3;0;33;153;0;823e0915787d9841aacefd259490e636
1;3;1;8;3;8;3;3;0;33;153;0;823e0915787d9841aacefd259490e636
2;3;7;8;4;5;4;4;0;33;153;0;823e0915787d9841aacefd259490e636
2;5;7;8;5;7;5;5;0;33;153;0;823e0915787d9841aacefd259490e636
7;6;10;6;3;1;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
4;6;9;6;6;6;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
3;5;9;14;6;9;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;7;12;10;4;2;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
6;3;6;9;5;7;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;1;12;1;10;4;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
4;7;9;10;5;8;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
1;3;1;9;0;3;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;4;12;9;6;5;-1;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
4;7;9;10;5;8;5;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
6;3;6;9;5;7;5;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
3;5;9;14;5;9;6;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
7;6;10;6;7;1;3;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
1;3;1;9;0;3;0;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
4;6;9;6;7;6;6;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;7;12;10;3;2;4;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;1;12;1;10;4;10;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;4;12;9;6;5;6;-1;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;1;12;1;10;4;10;10;0;23;162;0;b54c7e2a16099924e15d4925395a3983
4;6;9;6;7;6;6;7;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;4;12;9;6;5;6;6;0;23;162;0;b54c7e2a16099924e15d4925395a3983
4;7;9;10;5;8;5;5;0;23;162;0;b54c7e2a16099924e15d4925395a3983
2;7;12;10;3;2;4;3;0;23;162;0;b54c7e2a16099924e15d4925395a3983
1;3;1;9;0;3;0;0;0;23;162;0;b54c7e2a16099924e15d4925395a3983
7;6;10;6;10;1;3;7;0;23;162;0;b54c7e2a16099924e15d4925395a3983
3;5;9;14;5;9;6;5;0;23;162;0;b54c7e2a16099924e15d4925395a3983
6;3;6;9;5;7;5;5;0;23;162;0;b54c7e2a16099924e15d4925395a3983
1;5;1;4;1;4;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
2;3;3;4;3;2;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;5;3;4;4;6;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
2;7;3;10;5;8;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
1;3;1;4;2;1;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;7;3;10;3;5;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;1;3;1;8;3;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;6;3;8;5;7;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
7;5;10;4;5;9;-1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;1;3;1;8;3;8;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
2;7;3;10;5;8;5;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
1;3;1;4;2;1;2;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
2;3;3;4;4;2;3;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
1;5;1;4;3;4;1;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;7;3;10;2;5;3;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;5;3;4;4;6;4;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;6;3;8;5;7;5;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
7;5;10;4;3;9;5;-1;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
1;5;1;4;2;4;1;3;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
1;3;1;4;2;1;2;2;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
7;5;10;4;5;9;5;3;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
2;7;3;10;5;8;5;5;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;7;3;10;3;5;3;2;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;1;3;1;8;3;8;8;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;6;3;8;5;7;5;5;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
4;5;3;4;5;6;4;4;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
2;3;3;4;4;2;3;4;0;36;170;1;ad7c4a73f9c5e2baaeb8b2ad0d71e855
2;6;7;4;5;8;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
4;7;7;10;2;1;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;7;7;10;10;7;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;5;7;12;2;6;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
3;5;12;12;5;4;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
7;3;10;12;8;3;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;3;7;12;8;2;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
3;5;12;12;6;5;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;3;7;12;4;9;-1;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
4;7;7;10;2;1;2;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;3;7;12;8;2;8;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;5;7;12;2;6;2;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
3;5;12;12;4;5;6;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
3;5;12;12;5;4;5;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;6;7;4;5;8;5;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;7;7;10;10;7;10;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;3;7;12;4;9;4;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
7;3;10;12;8;3;8;-1;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;5;7;12;2;6;2;2;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
4;7;7;10;2;1;2;2;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
3;5;12;12;5;4;5;5;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;3;7;12;8;2;8;8;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
7;3;10;12;8;3;8;8;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;7;7;10;10;7;10;10;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;6;7;4;5;8;5;5;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
2;3;7;12;4;9;4;4;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
3;5;12;12;6;5;6;4;1;24;185;0;fc778133bdc132eaf9e71dcf0c685175
1;6;1;3;4;1;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
7;3;10;8;3;5;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
4;3;5;8;2;3;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;5;2;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;6;6;3;6;9;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;5;8;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
4;1;5;1;5;7;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
1;5;1;6;2;4;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;4;6;-1;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
1;5;1;6;2;4;2;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
4;3;5;8;4;3;2;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;5;6;4;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;5;2;5;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;6;6;3;5;9;6;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
7;3;10;8;7;5;3;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
1;6;1;3;6;1;4;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
4;1;5;1;5;7;5;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;5;8;5;-1;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;5;2;5;5;0;80;155;1;0d49ae774359a1a2264099a33cccf979
7;3;10;8;6;5;3;7;0;80;155;1;0d49ae774359a1a2264099a33cccf979
4;1;5;1;5;7;5;5;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;6;6;3;6;9;6;5;0;80;155;1;0d49ae774359a1a2264099a33cccf979
1;6;1;3;4;1;4;6;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;6;6;4;5;0;80;155;1;0d49ae774359a1a2264099a33cccf979
4;3;5;8;3;3;2;4;0;80;155;1;0d49ae774359a1a2264099a33cccf979
1;5;1;6;3;4;2;2;0;80;155;1;0d49ae774359a1a2264099a33cccf979
2;5;6;6;5;8;5;5;0;80;155;1;0d49ae774359a1a2264099a33cccf979
7;1;10;1;9;5;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
4;7;3;10;10;9;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
6;3;3;7;2;4;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
7;5;10;6;8;6;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
6;5;3;6;3;1;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
2;7;3;10;2;2;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
7;1;10;1;5;8;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
6;3;3;7;1;3;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
2;5;3;6;5;7;-1;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
7;5;10;6;8;6;8;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
7;1;10;1;9;5;9;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
6;5;3;6;3;1;3;-1;1;22;180;0;d71d42138cf9734ae5fae3180010e323
